word	source	identifier
abiraterone	MESH	C089740
Androstenedione	MESH	D000735
Androsterone	MESH	D000738
Cholesterol	MESH	D002784
DHEA	MESH	D003687
Dehydroepiandrosterone	MESH	D003687
17a-OH dihydroprogesterone	MESH	D004092
Dihydroprogesterone	MESH	D004092
17a-OH-Allopregnanolone	MESH	D011280
Allopregnanolone	MESH	D011280
17a-OH-Pregnenolone	MESH	D011284
Pregnenolone	MESH	D011284
17a-OH-Progesterone	MESH	D011374
Progesterone	MESH	D011374
Dihydrotestosterone	MESH	D013196
Testosterone	MESH	D013739
Androstenediol	MESH	D015114
finasteride	MESH	D018120
