word	source	identifier
Glucose	MESH	D005947
Glucose-6P	MESH	D005947
Gluconate-6P Ribulose-5P	MESH	C100182
Fructose	MESH	D005632
Ribose-5P	MESH	D012266
Glycerol	MESH	D005990
UDP	MESH	D014530
UDP-3-ketoglucose	MESH	C017022
Glutamine	MESH	C578860
DHAP	MESH	C017202
kanosamine	MESH	C014968
Amino-F6P	MESH	C001402
AZAB		
Iminoerythrose-4P	MESH	D010695
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
Acryloyl-CoA	MESH	C047011
Propanoyl	MESH	C417902
Okhaloacetate		
Citrate	MESH	C102006
Proansamitocin	MESH	C507695
Acetoacetyl-CoA	MESH	C010667
Isobutyryl-CoA	MESH	C050106
Isocitrate	MESH	D007523
Ansamitocin	MESH	C015682
2-Oxoglutarate	MESH	C029743
Succinate	MESH	D013386
Methyl-malonyl-COA	MESH	C479798
TCA	MESH	C000589078
