word	source	identifier
2-oxobutanoate	MESH	C005087
dihydrolipoamide	MESH	C007409
Acetoacetyl-CoA	MESH	C010667
acetoacetyl-CoA	MESH	C010667
Succinyl-CoA	MESH	C012046
Pyrimidine	MESH	C030986
glutaconyl-CoA	MESH	C032423
isobutyryl-CoA	MESH	C050106
Acetoacetate	MESH	D000090
fatty acid	MESH	D005227
Isoleucine	MESH	D007532
isoleucine	MESH	D007532
L-leucine	MESH	D007930
leucine	MESH	D007930
malonyl-CoA	MESH	D008316
O L-Valine	MESH	D014633
Valine	MESH	D014633
macrolides	MESH	D018942
isobutyrate	MESH	D058610
