word	source	identifier
D-Fructose	MESH	D005632
D-Ribose-s-phonphate Dihydrosyacetone phosphate	MESH	C031626
O-Phosphoserine	MESH	C054334
LSerine		
Glycine	MESH	D005998
D-Sorbitol	MESH	D013012
D-Glucose	MESH	D005947
D-Gucose-bphosphate	MESH	C007792
DFructose 4ghosphate olycerie acid-3-phosphate	MESH	D010710
L-Cysteine	MESH	D003545
3-Phosphoglycerate	MESH	C005156
Phosphoenotpyruvate		
Lactic acid	MESH	D019344
Pyruvie acid	MESH	D000596
Alanine	MESH	D000409
L-Giutamine	MESH	C025076
L-Glutamic acid	MESH	C035645
L-Pyroglutamic acid	MESH	D011761
Citric acid	MESH	D019343
LAspartic acid	MESH	D000596
L-Phenylalanine	MESH	C119108
L-Proline	MESH	C489032
Oxaloacetate	MESH	D010071
Succinate	MESH	D013386
trans-4tydroxypraline	MESH	C496186
Fumaric acid	MESH	C032005
L-Tyrosine		
