word	symbol	source	hgnc_symbol	entrez
TNF-a,CCL5,IL-1ß,IL-6,IL-8...	CCL5	hgnc_symbol	CCL5	6352
IL-8...	IL-8	hgnc_alias_symbol	CXCL8	3576
PARP-1	PARP-1	hgnc_alias_symbol	TIPARP	25976
Bax	BAX	hgnc_symbol	BAX	581
Slug	SLUG	hgnc_prev_symbol	SNAI2	6591
NOS	NOS	bioentities_symbol	NOS1	4842
TNF-a,CCL5,IL-1ß,IL-6,IL-8...	IL-6	hgnc_alias_symbol	IL6	3569
TNF-a,CCL5,IL-1ß,IL-6,IL-8...	TNF-alpha	hgnc_alias_symbol	TNF	7124
p-ERK	ERK	bioentities_symbol	MAPK3	5595
p-ERK	ERK	bioentities_symbol	MAPK1	5594
NOS	NOS	bioentities_symbol	NOS2	4843
NOS	NOS	bioentities_symbol	NOS3	4846
Bcl-2	Bcl-2	hgnc_alias_symbol	BCL2	596
LPS	LPS	hgnc_prev_symbol	IRF6	3664
p-ERK	PERK	hgnc_alias_symbol	EIF2AK3	9451
