word	source	identifier
ATP	MESH	D000255
ubiquinol	MESH	C003741
trehalose	MESH	D014199
Quinol	MESH	D006873
ADP	MESH	D000244
NADH 2 NAD	MESH	D009243
sugar	MESH	D002241
pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Phosphate	MESH	D010710
NADH	MESH	D009243
NAD	MESH	D009243
Oxygen	MESH	D010100
amino acids	MESH	D000596
TCA	MESH	C000589078
glyoxylate	MESH	D006038
L-malate	MESH	D008293
Manganese	MESH	D008345
isocitrate	MESH	D007523
Mn	MESH	D008345
NADP	MESH	D009249
ANADPH		
Sucoinyl-CaA	MESH	D002118
Propanoyl	MESH	C417902
HCO	MESH	C504136
