word	source	identifier
3-Phosphoglycerate	MESH	C005156
Fructose-6-phosphate	MESH	C027618
Aconitate	MESH	D000156
Alanine	MESH	D000409
Arginine	MESH	D001120
Arg	MESH	D001120
Asparagine	MESH	D001216
Asn	MESH	D001216
Aspartate	MESH	D001224
Cys	MESH	D003545
Fructose	MESH	D005632
Glucose	MESH	D005947
Glutathione	MESH	D005978
Glycerol	MESH	D005990
Glycine	MESH	D005998
Gly	MESH	D005998
His	MESH	D006639
inositol	MESH	D007294
Isocitrate	MESH	D007523
Isoleucine	MESH	D007532
Leucine	MESH	D007930
Leu	MESH	D007930
Lysine	MESH	D008239
Lys	MESH	D008239
Mannose	MESH	D008358
Methionine	MESH	D008715
Met	MESH	D008715
Oxaloacetate	MESH	D010071
Phe	MESH	D010649
Proline	MESH	D011392
Pyruvate	MESH	D011773
Ribose	MESH	D012266
Serine	MESH	D012694
Ser	MESH	D012694
Shikimic acid	MESH	D012765
Succinate	MESH	D013386
Sucrose	MESH	D013395
Terpenes	MESH	D013729
Threonine	MESH	D013912
Thr	MESH	D013912
Trehalose	MESH	D014199
Tryptophan	MESH	D014364
Trp	MESH	D014364
Tyrosine	MESH	D014443
Tyr	MESH	D014443
Valine	MESH	D014633
Val	MESH	D014633
Glutamate	MESH	D018698
Tetrapyrrole	MESH	D045725
