word	symbol	source	hgnc_symbol	entrez
GP6	GP6	hgnc_symbol	GP6	51206
col6a2	COL6A2	hgnc_symbol	COL6A2	1292
col7a1	COL7A1	hgnc_symbol	COL7A1	1294
(ogg1	OGG1	hgnc_symbol	OGG1	4968
GP6	GP6	hgnc_symbol	GP6	51206
(PLCY2	PLCG2	hgnc_symbol	PLCG2	5336
apex1	APEX1	hgnc_symbol	APEX1	328
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
RhoG	RhoG	hgnc_alias_symbol	RHOG	391
syn2	SYN2	hgnc_symbol	SYN2	6854
(snap25	SNAP25	hgnc_symbol	SNAP25	6616
polg	POLG	hgnc_symbol	POLG	5428
pole	POLE	hgnc_symbol	POLE	5426
thbs1	THBS1	hgnc_symbol	THBS1	7057
CADM1	CADM1	hgnc_symbol	CADM1	23705
polg	POLG	hgnc_symbol	POLG	5428
polb	POLB	hgnc_symbol	POLB	5423
parp	PARP	bioentities_symbol	PARP1	142
parp	PARP	bioentities_symbol	PARP2	10038
parp	PARP	bioentities_symbol	PARP3	10039
parp	PARP	bioentities_symbol	TIPARP	25976
parp	PARP	bioentities_symbol	PARP6	56965
parp	PARP	bioentities_symbol	PARP8	79668
parp	PARP	bioentities_symbol	PARP10	84875
parp	PARP	bioentities_symbol	PARP15	165631
parp	PARP	bioentities_symbol	PARP4	143
parp	PARP	bioentities_symbol	TNKS	8658
parp	PARP	bioentities_symbol	PARP14	54625
parp	PARP	bioentities_symbol	PARP16	54956
parp	PARP	bioentities_symbol	PARP11	57097
parp	PARP	bioentities_symbol	PARP12	64761
parp	PARP	bioentities_symbol	TNKS2	80351
parp	PARP	bioentities_symbol	PARP9	83666
(pcna	PCNA	hgnc_symbol	PCNA	5111
fen1	FEN1	hgnc_symbol	FEN1	2237
pole	POLE	hgnc_symbol	POLE	5426
lig1	LIG1	hgnc_symbol	LIG1	3978
itsn2	ITSN2	hgnc_symbol	ITSN2	50618
kalrn	KALRN	hgnc_symbol	KALRN	8997
farp1	FARP1	hgnc_symbol	FARP1	10160
RAC1	RAC1	hgnc_symbol	RAC1	5879
