word	symbol	source	hgnc_symbol	entrez
Rac	RAC	bioentities_symbol	RHOG	391
PKC,	PKC	bioentities_symbol	PRKD3	23683
PKC,	PKC	bioentities_symbol	PRKCA	5578
Rac	RAC	bioentities_symbol	RAC1	5879
Rac	RAC	bioentities_symbol	RAC2	5880
PKC,	PKC	bioentities_symbol	PRKCI	5584
complexwithp67hos/p40phox	p40phox	hgnc_alias_symbol	NCF4	4689
p47phox	p47phox	hgnc_alias_symbol	NCF1	653361
PKC,	PKC	bioentities_symbol	PRKCD	5580
(p-Rex1)	PREX1	hgnc_symbol	PREX1	57580
PKC,	PKC	bioentities_symbol	PRKCG	5582
p38,	p38	bioentities_symbol	MAPK14	1432
p38,	p38	bioentities_symbol	MAPK13	5603
(p47phox,p40phor)	p47phox	hgnc_alias_symbol	NCF1	653361
Akt,	AKT	bioentities_symbol	AKT2	208
PKC,	PKC	bioentities_symbol	PRKCQ	5588
PLCB	PLCB	bioentities_symbol	PLCB3	5331
PKC,	PKC	bioentities_symbol	PRKCH	5583
p38,	p38	bioentities_symbol	MAPK11	5600
Akt,	AKT	bioentities_symbol	AKT3	10000
GEF	GEF	hgnc_alias_symbol	SLC2A4RG	56731
PLCB	PLCB	bioentities_symbol	PLCB4	5332
PKC,	PKC	bioentities_symbol	PRKCE	5581
p22phox	p22-PHOX	hgnc_alias_symbol	CYBA	1535
p38,	p38	bioentities_symbol	MAPK12	6300
PLCB	PLCB	bioentities_symbol	PLCB1	23236
PKC,	PKC	bioentities_symbol	PRKCZ	5590
PLCB	PLCB	bioentities_symbol	PLCB2	5330
Rac	RAC	bioentities_symbol	RAC3	5881
PKC,	PKC	bioentities_symbol	PRKCB	5579
Akt,	AKT	bioentities_symbol	AKT1	207
