word	source	identifier
p-Coumaroyl-CoA	MESH	C058644
Malonyl	MESH	D008316
Naringenin chalcone	MESH	C027329
Kaempferol	MESH	D044949
Quercetin	MESH	D011794
CHI	MESH	C084533
Naringenin	MESH	C005273
Dihydrokaempferol	MESH	C080220
Dihydroquercetin	MESH	C003377
Afzelechin	MESH	C510796
Leucopelargonin	MESH	C087775
Leucocyanidin	MESH	C001532
(+)-Catechin	MESH	D002392
000428-RA	MESH	C009166
(-)-Epiafzelechin	MESH	C120647
Pelargonin	MESH	C087775
Cyanidin	MESH	C017154
(-)-Epicatechin	MESH	D002392
FLAVAN-3-OLS	MESH	C404987
Pelargonin-3-glu	MESH	C087775
Cyanidin-3-glu	MESH	C017154
