word	source	identifier
Sucrose	MESH	D013395
Trigonelline	MESH	C009560
Inositol	MESH	D007294
UDP	MESH	D014530
Fructose	MESH	D005632
Glucose	MESH	D005947
Galactose	MESH	D005690
Glycerol	MESH	D005990
Adenosine	MESH	D000241
DHAP	MESH	C017202
Serine	MESH	C047902
Choline	MESH	D002794
Tyrosine		
Tryptophane	MESH	C436446
Thiamine	MESH	D013831
Alanine	MESH	D000409
Phenylalanine	MESH	C119108
Valine	MESH	C521924
Pyruvate	MESH	D011773
Histidine	MESH	C115717
Isoleucine	MESH	C043801
Leucine	MESH	C038361
Putrescine	MESH	D011700
Formate	MESH	D005561
Citrate	MESH	C102006
Asparagine	MESH	C050801
GABA	MESH	D005680
Arginine	MESH	D001127
Glutamate		
TSA	MESH	C070842
Aspartate		
ketoglutarate	MESH	C029743
Succinate	MESH	D013386
Glutamine	MESH	C578860
Proline	MESH	C489032
Cadaverine	MESH	D002103
Lysine	MESH	C114808
