word	source	identifier
2-Acetolactate	MESH	C006359
Bacilysin	MESH	C006674
Succinyl-CoA	MESH	C012046
Indole	MESH	C030374
5-keto-D-gluconic acid	MESH	C030691
Fengycin	MESH	C049972
Acetoin	MESH	D000093
Aspartate	MESH	D001224
Dihydroxyacetone-P	MESH	D004098
Fructose-1,6-2P	MESH	D005632
Glucose	MESH	D005947
Glutamine	MESH	D005973
Glyceraldehyde	MESH	D005985
Inositol	MESH	D007294
Maltose	MESH	D008320
Mannitol	MESH	D008353
Proline	MESH	D011392
Pyruvate	MESH	D011773
Trp	MESH	D014364
xylose	MESH	D014994
