word	source	identifier
4HPLA	MESH	C001418
Indole-3-acetaldehyde	MESH	C001655
Xanthosine	MESH	C005893
Tryptophol	MESH	C005949
5-Hydroxyindole	MESH	C026785
Tryptamine	MESH	C030820
phenylpyruvate	MESH	C031606
Cysteine	MESH	D003545
Dopamine	MESH	D004298
Guanine	MESH	D006147
Guanosine	MESH	D006151
Homocysteine	MESH	D006710
L-DOPA	MESH	D007980
MHPG VMA	MESH	D008734
Norepinephrine 3-0-Methyl DOPA	MESH	D009638
Normetanephrine	MESH	D009647
Serotonin	MESH	D012701
Tryptophan	MESH	D014364
Tyramine	MESH	D014439
Tyrosine	MESH	D014443
Uric Acid	MESH	D014527
Hypoxanthine	MESH	D019271
acetic acid	MESH	D019342
GSSG	MESH	D019803
Xanthine	MESH	D019820
