word	source	identifier
gluconolactone	MESH	C010730
Ribulose	MESH	C100182
Ala	MESH	D000409
Arg	MESH	D001120
Asn	MESH	D001216
Asp	MESH	D001224
butyrate	MESH	D002087
Cys	MESH	D003545
Dihydroxyacetone	MESH	D004098
FAD	MESH	D005182
Fructose	MESH	D005632
Fructose-6P	MESH	D005632
gluconate	MESH	D005942
Glucose	MESH	D005947
Glucose-6P	MESH	D005947
Glyceraldehyde-3P	MESH	D005985
His	MESH	D006639
Isocitrate	MESH	D007523
Leu	MESH	D007930
Lys	MESH	D008239
Met	MESH	D008715
Palmitate	MESH	D010168
Phe	MESH	D010649
phosphate	MESH	D010710
Porphyrins	MESH	D011166
Pyruvate	MESH	D011773
pyruvate	MESH	D011773
Ribose	MESH	D012266
Ser	MESH	D012694
Succinate	MESH	D013386
Thr	MESH	D013912
Trp	MESH	D014364
Tyr	MESH	D014443
Val	MESH	D014633
Glu	MESH	D018698
Lactate	MESH	D019344
