word	source	identifier
3-Phosphoglycerate	MESH	C005156
2-Phosphoglycerate	MESH	C008885
Sulfoquinovose	MESH	C009358
1,3-Bisphosphoglycerate	MESH	C015891
Fructose 6-phosphate	MESH	C027618
Fructose 1,6-bisphosphate	MESH	C029063
1-Phosphoglycerol	MESH	C029620
propanesulfonate	MESH	C068559
bicarbonate	MESH	D001639
Dihydroxyacetone	MESH	D004098
Glyceraldehyde	MESH	D005985
Glycerol	MESH	D005990
3-phosphate	MESH	D010710
6-Deoxy-6-sulfofructose 1-phosphate	MESH	D010710
phosphate	MESH	D010710
Pyruvate	MESH	D011773
Glucose 6-phosphate	MESH	D019298
