word	source	identifier
Na	MESH	D012964
H	MESH	D006859
Ethanol	MESH	D000431
D-lactate	MESH	D019344
L-lactate	MESH	D019344
NAD	MESH	D009243
Lactate	MESH	D019344
NADH	MESH	D009243
Acetaldehyde COA	MESH	C479798
Pyruvate	MESH	D011773
CoA+2Fd	MESH	C498057
Fd	MESH	C498057
PFO	MESH	C542782
ATP	MESH	D000255
ADP	MESH	D000244
Co,+2Fd+2H	MESH	C096208
Acetyl-P	MESH	D010695
Acetyl-CoA	MESH	D000105
Acetate	MESH	D000085
Acetyl	MESH	C011632
Acetoacetyl-CoA	MESH	C010667
Butyrate	MESH	D002087
NAD(P)H	MESH	D009243
Butyryl-CoA	MESH	C024343
Butyryl	MESH	C024343
3-Nydroxybutyryl-CoA	MESH	C065987
Crotonyl	MESH	C010701
