word	source	identifier
Glucose	MESH	D005947
Glucose-6-1	MESH	D005947
Fructose-6-p	MESH	D005632
Ribose-5-P	MESH	D012266
Fructose	MESH	D005632
Carnitine	MESH	D002331
roxyacetone		
Choline	MESH	D002794
Isocitrate	MESH	D007523
Serine	MESH	C047902
Okhaloacetate		
xanthine	MESH	D019820
Glycine	MESH	D005998
pyruvate	MESH	D011773
Uric acid	MESH	D014527
Acetyl	MESH	C011632
CoA	MESH	C065987
Fatty acids	MESH	D005227
Arginosuccinate		
Amino Acids	MESH	D000596
TCA	MESH	C000589078
Succinyl	MESH	C035687
Urea	MESH	D014508
Cholesterol	MESH	D002784
Glucose-6-phosphate	MESH	D019298
Fructose-6-phosphate	MESH	C027618
O	MESH	D013481
Fructose-1,6-bisphosphate	MESH	C029063
Glyceraldehyde-3-Phosphate	MESH	D005986
Dihydroxyacetone	MESH	D004098
phosphate	MESH	D010710
1,3-Bisphophoglycerate	MESH	C401229
Phosphoenol pyruvate	MESH	C015443
Pyruvate	MESH	D011773
Co	MESH	C065987
Lactate	MESH	D019344
