word	source	identifier
Glucose-6-P	MESH	D005947
PolyP	MESH	C017937
ADP	MESH	D000244
Nucleotide	MESH	D009711
DHAP	MESH	C017202
Glyceraldehyde-3-P	MESH	D005985
Ribulose-5-P	MESH	C100182
PolyPn-1	MESH	C068738
ATP	MESH	D000255
Nitrogen	MESH	D009584
1,3-Biphosphoglycerate	MESH	C015891
3-Phosphoglycerate	MESH	C005156
Amino-acid	MESH	D000596
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
Propionyl-CoA	MESH	C009061
TCA	MESH	C000589078
Fatty acids	MESH	D005227
TAG	MESH	C069631
NADPH	MESH	D009249
PolyP-1	MESH	C017937
Acetyl	MESH	C011632
