word	source	identifier
leucocyanidin	MESH	C001532
naringenin	MESH	C005273
cyanidin	MESH	C017154
delphinidin	MESH	C017185
naringenin chalcone	MESH	C027329
leucodelphinidin	MESH	C031451
myricetin	MESH	C040015
flavone	MESH	C043562
gallocatechin	MESH	C057580
pelargonidin	MESH	C066957
dihydrokaempferol	MESH	C080220
cyanidin-3-glucoside	MESH	C114438
malvidin-3-glucoside	MESH	C458419
dihydromyricetin	MESH	C472036
peonidin-3-glucoside	MESH	C480521
delphinidin-3-glucoside	MESH	C494120
afzelechin	MESH	C510796
Anthocyanins	MESH	D000872
catechin	MESH	D002392
flavonoids	MESH	D005419
glucoside	MESH	D005960
quercetin	MESH	D011794
Flavonols	MESH	D044948
kaempferol	MESH	D044949
