word	source	identifier
Glucose	MESH	D005947
Ribose-5-P	MESH	D012266
Ribulose-5-P	MESH	C100182
Glucose-6-P	MESH	D005947
Fructose-6-P Lactate	MESH	D019344
Pyruvate	MESH	D011773
ATP	MESH	D000255
NAD	MESH	D009243
NADH	MESH	D009243
Itaconate	MESH	C005229
Citrate	MESH	C102006
Acetyl	MESH	C011632
ADP	MESH	D000244
Isocitrate	MESH	D007523
Fumarate	MESH	D005650
FADH	MESH	C058805
Succinate Succinyl	MESH	D013386
Ca2+	MESH	D002118
Glutamate		
Glutamine	MESH	C578860
Pentose Phosphate	MESH	D010429
Tricarboxylic acid	MESH	D014233
Fatty acids	MESH	D005227
