word	source	identifier
Cysteine Cystine	MESH	D003553
Glutamate		
Glutamine	MESH	C578860
Cysteine	MESH	D003545
Glutamine Cysteine	MESH	D003545
Glycine	MESH	D005998
Serine	MESH	C047902
Cystine Glutamate		
Alanine	MESH	D000409
ketobutyrate	MESH	C005087
Asparagine	MESH	C050801
Glutathione	MESH	D005978
carbon	MESH	D002244
ketoglutarate	MESH	C029743
Amino acids	MESH	D000596
Pyruvate	MESH	D011773
Methionine Serine	MESH	D008715
Acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
Fatty acids	MESH	D005227
Oxaloacetate	MESH	D010071
TCA	MESH	C000589078
Carbon	MESH	D002244
Sulfur	MESH	D013455
3-phosphoglycerate	MESH	C005156
NAD	MESH	D009243
3-phosphohydroxypyruvate	MESH	C012488
phosphohydroxypyruvate	MESH	C012488
Glucose	MESH	D005947
Folic acid	MESH	D005492
Methionine	MESH	D008715
Folate	MESH	D005492
Pyrimidines	MESH	C030986
SAH	MESH	C583866
Vit B	MESH	D024505
S-MTHF	MESH	C032418
Succinyl-CoA	MESH	C012046
Methylmalonyl	MESH	C015357
Cystathionine	MESH	D003540
Propionyl	MESH	C009061
3-mercaptopyruvate	MESH	C008366
Glucose 6-phosphate	MESH	D019298
GSH	MESH	D005978
NADP	MESH	D009249
Fructose	MESH	D005632
phosphate	MESH	D010710
GSSG	MESH	D019803
NADPH	MESH	D009249
6- phosphogluconate	MESH	C008884
6-biphosphate	MESH	C018279
Phosphate Pentose	MESH	D010429
Glyceraldehyde 3-phosphate	MESH	D005986
Ribulose 5-phosphate	MESH	C031524
3-Biphosphoglycerate	MESH	C015891
Phosphoglycerate	MESH	C008885
2-Phosphoglycerate	MESH	C008885
Phosphoenolpyruvate	MESH	D010728
Oxaloacetato		
