word	source	identifier
Ferulic acid-GLYA	MESH	C004999
Medicagenic acid	MESH	C005982
coniferyl alcohol	MESH	C010559
Dihydrochalcones	MESH	C015812
Cinnamyl alcohol Dilignol glucoside	MESH	C020722
Cinnamoyl CoA	MESH	C022903
Hederagenin	MESH	C025763
Naringenin chalcone	MESH	C027329
Beta amyrin	MESH	C036380
Isoliquiritigenin	MESH	C040920
Isoliquiritigenin 2'-O-methyl	MESH	C040920
DMAPP	MESH	C043060
Flavones	MESH	C043562
4-Coumaroyl CoA	MESH	C058644
N-feruloyltyramine	MESH	C074004
Soyasapogenol B	MESH	C407096
Sophoradiol	MESH	C417684
Anthocyanidin 3'-O-beta	MESH	D000872
Anthocyanidins	MESH	D000872
Anthocyanin 3-0-beta	MESH	D000872
Anthocyanin 5-aromatic	MESH	D000872
Anthocyanins	MESH	D000872
Leucoanthocyanidin	MESH	D000872
Leucoanthocyanidins	MESH	D000872
Cinnamate	MESH	D002934
Fromosin glucoside	MESH	D005960
Zhanic acid glucoside	MESH	D005960
glucoside	MESH	D005960
Glycerol	MESH	D005990
malonate	MESH	D008314
Oleanolic acid	MESH	D009828
Phenylalanine	MESH	D010649
Squalene	MESH	D013185
Terpene	MESH	D013729
Ferulic acid glucuronic acid	MESH	D020723
Proanthocyanidins	MESH	D044945
Flavonol	MESH	D044948
Flavonols	MESH	D044948
Flavanone	MESH	D044950
Flavanones	MESH	D044950
Chalcone	MESH	D047188
Apigenin	MESH	D047310
Luteolin	MESH	D047311
Zeaxanthin	MESH	D065146
