word	source	identifier
DMAPP	MESH	C043060
AMP	MESH	D000249
Isopentenyl	MESH	C004809
adenosine	MESH	D000241
Terpenoid	MESH	D013729
O ATP	MESH	D000255
legentenyl		
tiphosphate		
O	MESH	D013481
Adenine	MESH	D000225
OADP		
25175 O Penyl	MESH	D013481
Zeatin	MESH	D015026
Dhydrozeatin		
monophosphate	MESH	C584311
Diecadenine		
S-Methythio	MESH	C527216
O S-denosy O	MESH	D013481
adefioeine ethuonafe		
PAcetylO	MESH	D013481
UDP	MESH	D014530
Sn	MESH	D014001
Dihydrosestin		
riboside	MESH	C011651
tane		
LDilyrdaoneatin		
UDPO		
glucose	MESH	D005947
