word	source	identifier
Alcohol	MESH	D000431
Dimethylallyl diphosphate	MESH	C043060
Linolenic acid	MESH	D008042
Chrysanthemyl diphosphate	MESH	C543647
13-Hydroperoxylinoleic acid	MESH	C032890
12,13-Epoxylinoleic acid	MESH	C032890
12-oxo-cis-10,15-Phytodienic acid	MESH	C025999
Jasmonic acid	MESH	C011006
Pyrethric acid	MESH	D000596
Chrysanthemic acid	MESH	C007051
Pyrethroyl-CoA	MESH	C065987
Chrysanthemoyl-COA	MESH	C479798
Pyrethrolone		
Pyrethrin	MESH	D011722
Pyrethrin I	MESH	C009119
Cinerolone		
Jasmolin II O	MESH	D013481
Cinerin	MESH	C550759
Cinerin I	MESH	C550759
Pyrethrins	MESH	D011722
