word	source	identifier
Coumarate	MESH	C573280
Cinnamate	MESH	D002934
Phenylalanine	MESH	C119108
p-Coumaralaldehyde	MESH	C031128
H-lignin	MESH	D008031
Coumaryl alcohol	MESH	C495469
p-Coumaroyl-CoA	MESH	C058644
Coumaroyl	MESH	C058644
Caffeoyl	MESH	C058645
Caffeate	MESH	C042405
Caffeoyl CoA	MESH	C058645
Coniferyl alcohol	MESH	C010559
Feruloyl	MESH	C119167
Coniferaldehyde	MESH	C075384
5-Hydroxy	MESH	D006880
coniferaldehyde COMT	MESH	C075384
Sinapyl alcohol	MESH	C496130
Sinapaldehyde	MESH	C075386
DX	MESH	D004317
