word	source	identifier
3-phosphoglycerate	MESH	C005156
Glycerol-3-phosphate	MESH	C029620
Acetate	MESH	D000085
Aspartate	MESH	D001224
Formate	MESH	D005561
Fructose	MESH	D005632
Fumarate	MESH	D005650
Glucose	MESH	D005947
Glutamine	MESH	D005973
Glyceraldehyde	MESH	D005985
Glycine	MESH	D005998
Hexosamine	MESH	D006595
Isocitrate	MESH	D007523
Oxaloacetate	MESH	D010071
phosphate	MESH	D010710
Pyruvate	MESH	D011773
Ribose-5	MESH	D012266
Serine	MESH	D012694
Succinate	MESH	D013386
Glutamate	MESH	D018698
Lactate	MESH	D019344
