word	source	identifier
Docosahexaenoic acid	MESH	D004281
Eicosapentaenoic acid	MESH	D015118
DHA	MESH	C111716
CPLA	MESH	C028386
5,6-EET	MESH	C040776
11,12-EET	MESH	C046783
14,15-EET	MESH	C046782
Arachidonic Acid	MESH	D001095
5,6-DHET	MESH	C094207
PGG2	MESH	C038291
5-HPETE	MESH	C025348
PDX	MESH	C113421
11,12-DHET	MESH	C094207
LXA	MESH	C040527
14,15-DHET	MESH	C107016
15-NpETE	MESH	C080828
PGE	MESH	D011458
PGF22 TXA	MESH	C034239
TXB 6-keto	MESH	C039158
LTB	MESH	D007975
PGJ	MESH	C037112
6-trans	MESH	C083262
PGB	MESH	D011456
15-keto- 20-OH- 20-ON-12-okho	MESH	C480634
