word	source	identifier
Sucrose	MESH	D013395
Trigonelline	MESH	C009560
Galacturonate		
Glucose	MESH	D005947
Fructose	MESH	D005632
Galactose	MESH	D005690
Glycerol	MESH	D005990
DHAP	MESH	C017202
Tyrosine		
Formate	MESH	D005561
Phenylalanine	MESH	C119108
Alanine	MESH	D000409
Valine	MESH	C521924
Acetate	MESH	D000085
Pyruvate	MESH	D011773
Leucine	MESH	C038361
Ethanol	MESH	D000431
Asparagine	MESH	C050801
Pyroglutamate	MESH	D011761
TSA	MESH	C070842
Methionine	MESH	D008715
Aspartate		
ketoglutarate	MESH	C029743
Glutamate		
Proline	MESH	C489032
Lysine	MESH	C114808
Threonine	MESH	C061951
Isoleucine	MESH	C043801
