word	source	identifier
Mevalonate	MESH	D008798
squalene	MESH	D013185
Allylamines	MESH	D000499
acetoacetyl-CoA	MESH	C010667
3-hydroxy-3-methylglutaryl-CoA	MESH	C008047
mevalonate	MESH	D008798
mevalonate 5-phosphate	MESH	C045038
squalene epoxide	MESH	C002821
lanosterol	MESH	D007810
4,4-dimethylcholesta-8,14,24-trienol	MESH	C100324
Eburicol	MESH	C014520
Azoles	MESH	D001393
methyl fecosterol	MESH	C039241
4,4-dimethylzymosterol	MESH	C013499
zymosterol	MESH	C015582
mevalonate diphosphate	MESH	C046285
methylergosta	MESH	C413262
dienol	MESH	C114833
isopentenyl diphosphate	MESH	C004809
dimethylalyl diphosphate	MESH	D011756
geranyl diphosphate	MESH	C511282
farnesyl pyrophosphate	MESH	C004808
fecosterol	MESH	C039241
episterol	MESH	C060242
ergosta-5,7,24(28)-trienol	MESH	C060242
Dolichol	MESH	D004286
Ubiquinone	MESH	D014451
ergosterol	MESH	D004875
Polyenes	MESH	D011090
