word	source	identifier
2-oxoisovalerate	MESH	C001505
pyrimidines	MESH	C030986
ribulose-5-R	MESH	C100182
Ala	MESH	D000409
ethanol	MESH	D000431
ammonia	MESH	D000641
Arg	MESH	D001120
Arg Asp	MESH	D001120
Asn	MESH	D001216
L-aspartate	MESH	D001224
Arg Asp	MESH	D001224
Asp	MESH	D001224
Cys	MESH	D003545
FAD	MESH	D005182
fructose-6-P	MESH	D005632
D-glucosamine-6-P	MESH	D005944
glucose-6-P	MESH	D005947
glutathione	MESH	D005978
glyceraldehyde-3-P	MESH	D005985
GDP-mannose	MESH	D006155
Leu	MESH	D007930
Lys	MESH	D008239
mannose	MESH	D008358
nitrate	MESH	D009566
nitrite	MESH	D009573
oxaloacetate	MESH	D010071
Phe	MESH	D010649
Phosphate	MESH	D010710
Putrescine	MESH	D011700
pyridoxal-5-P	MESH	D011730
pyruvate	MESH	D011773
riboflavin	MESH	D012256
ribose-5-P	MESH	D012266
Ser	MESH	D012694
Sulfate	MESH	D013431
isoprenoids	MESH	D013729
Thiamine	MESH	D013831
Thr	MESH	D013912
trehalose-6-P	MESH	D014199
Trp	MESH	D014364
ubiquinone	MESH	D014451
Val	MESH	D014633
lactate	MESH	D019344
