word	source	identifier
glucosinolates	MESH	D005961
camalexin	MESH	C102405
4-phosphate	MESH	D010710
Phosphoenol	MESH	C015443
Tryptophan		
Anthranilate	MESH	C031385
Plastoquinone	MESH	D010971
tocopherols	MESH	D024505
Acridone	MESH	C041300
Tyrosine		
CCM	MESH	C036150
Prephenate	MESH	C005550
TyrA	MESH	C042696
PPA	MESH	D010665
4-Nydroxy	MESH	C082768
phenylpyruvate	MESH	C031606
Phenylpyruvate	MESH	C031606
4-Hydroxy	MESH	D006880
phenylpyruvate Arogenate	MESH	C015478
PPY	MESH	C043710
PheH	MESH	C026650
Phenylalanine	MESH	C119108
L-Tyrosine		
L-Phenylalanine	MESH	C119108
Phe	MESH	C026650
Isoquinoline alkaloids	MESH	C039109
catecholamines	MESH	D002395
Lignin	MESH	D008031
tannins	MESH	D047348
suberin	MESH	C065875
flavonoids	MESH	D005419
anthocyanins	MESH	D000872
coumarins	MESH	C030123
stilbenes	MESH	D013267
salicylate	MESH	D012459
