word	source	identifier
3-Phosphoglycerate	MESH	C005156
Anthranilate Prephenate	MESH	C005550
Fructose 6-phosphate	MESH	C027618
Fructose 1,6-bisphosphate	MESH	C029063
Glucose 1-phosphate	MESH	C031590
aconitate	MESH	D000156
alanine	MESH	D000409
Allantoin	MESH	D000481
Arabinose	MESH	D001089
Arginine Histidine	MESH	D001120
Aspartate	MESH	D001224
Aspartate 4-semialdehyde malate	MESH	D001224
Aspartate Glutamate	MESH	D001224
Cystathionine	MESH	D003540
Cysteine o-acetylserine	MESH	D003545
Ethylene	MESH	D005030
fumarate	MESH	D005650
Galactose	MESH	D005690
Glucose	MESH	D005947
Ornithine Glutamine	MESH	D005973
Glycine	MESH	D005998
Glycine Formate	MESH	D005998
Arginine Histidine	MESH	D006639
Homocysteine	MESH	D006710
isocitrate	MESH	D007523
Isoleucine	MESH	D007532
Leucine Valine	MESH	D007930
Lysine	MESH	D008239
Mannose	MESH	D008358
Methionine	MESH	D008715
Phenylalanine	MESH	D010649
4-phosphate	MESH	D010710
Phosphoenolpyruvate	MESH	D010728
Proline	MESH	D011392
Purine	MESH	D011687
pyruvate	MESH	D011773
Rhamnose	MESH	D012210
S-adenosylmethionine	MESH	D012436
Serine	MESH	D012694
succinate	MESH	D013386
Threonine	MESH	D013912
Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
Uric acid	MESH	D014527
Leucine Valine	MESH	D014633
Aspartate Glutamate	MESH	D018698
Glutamate	MESH	D018698
Glucose 6-phosphate	MESH	D019298
Lactate	MESH	D019344
Xanthine	MESH	D019820
Glucuronic acid	MESH	D020723
