word	symbol	source	hgnc_symbol	entrez
PDGF	PDGF	bioentities_symbol	PDGFB	5155
PDGF	PDGF	bioentities_symbol	PDGFD	80310
PDGF	PDGF	bioentities_symbol	PDGFA	5154
PKA	PKA	bioentities_symbol	PRKAR2A	5576
PDGF	PDGF	bioentities_symbol	PDGFC	56034
PKA	PKA	bioentities_symbol	PRKACA	5566
ras	RAS	bioentities_symbol	NRAS	4893
MEK1/2	MEK2	hgnc_alias_symbol	MAP2K2	5605
PKA	PKA	bioentities_symbol	PRKACB	5567
PKA	PKA	bioentities_symbol	PRKACG	5568
ras	RAS	bioentities_symbol	KRAS	3845
PKA	PKA	bioentities_symbol	PRKAR1A	5573
MEK1/2	MEK1	hgnc_alias_symbol	MAP2K1	5604
SOS	SOS	bioentities_symbol	SOS2	6655
Grb2	GRB2	hgnc_symbol	GRB2	2885
ras	RAS	bioentities_symbol	HRAS	3265
PKA	PKA	bioentities_symbol	PRKAR1B	5575
SOS	SOS	bioentities_symbol	SOS1	6654
Erk1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
PKA	PKA	bioentities_symbol	PRKAR2B	5577
Erk1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
C-Raf	c-Raf	hgnc_alias_symbol	RAF1	5894
