word	source	identifier
Guanine Adenine Inosine	MESH	D007288
lalanine		
Histidine	MESH	C115717
Purine	MESH	D011687
Phenylalanine	MESH	C119108
tyrosine		
tryptophan		
Urocanic acid	MESH	D014560
Glycine	MESH	D005998
L-glutamic acid	MESH	C035645
L-Tyosine	MESH	C025076
serine	MESH	C047902
L-Tryptophan		
threonine	MESH	C061951
Tyrosine		
Tryptophan		
Pyroglutamic acid	MESH	D011761
glutathione	MESH	D005978
L-Serine	MESH	C047902
L-Kynurenine	MESH	C029366
Glutathione	MESH	D005978
L-Isoleucine	MESH	C043801
Cysteine	MESH	D003545
methionine	MESH	D008715
Spermine	MESH	D013096
Acetyl-CoA	MESH	D000105
Nicotinate	MESH	D009525
nicotinamide	MESH	D009536
Pyruvic acid	MESH	D019289
Niacinamide	MESH	D009536
Valine	MESH	C521924
leucine	MESH	C038361
isoleucine	MESH	C043801
Arginine	MESH	D001127
proline	MESH	C489032
Methionine	MESH	D008715
L-Proline	MESH	C489032
Malate	MESH	D008293
Ciaric acid	MESH	D000596
Pyrimidine	MESH	C030986
TCA	MESH	C000589078
L-Lactic acid	MESH	D019344
D-Glucose	MESH	D005947
Uridine	MESH	D014529
Uracil	MESH	D014498
Succinate	MESH	D013386
