word	source	identifier
Glucose	MESH	D005947
Glucono-1,5-lactone	MESH	C106477
6-phosphate	MESH	D010710
Glucose 6-phosphate	MESH	D019298
NADPH	MESH	D009249
Fructose 6-phosphate	MESH	C027618
Lactate	MESH	D019344
Phosphoenol-pyruvate	MESH	C015443
Fatty acid	MESH	D005227
Pyruvate	MESH	D011773
Oxaloacetate	MESH	D010071
Acetyl-CoA	MESH	D000105
MDH	MESH	C488563
Malic acid	MESH	C030298
Aspartate		
Fumaric acid	MESH	C032005
Isocitricacid		
Succinic acid	MESH	D019802
Succinyl-CoA	MESH	C012046
Propionate	MESH	D011422
isoleucine	MESH	C043801
