word	source	identifier
Threonine	MESH	C061951
Thr	MESH	C055175
Cys	MESH	C046557
lactate	MESH	D019344
threonine	MESH	C061951
pyruvate	MESH	D011773
2-ketobutyrate	MESH	C005087
(S)-2-aceto-2-hydroxybutyrate	MESH	C027745
(S)-2-acetolactate	MESH	C006359
acetate	MESH	D000085
2,3-dihydroxy-3-methylvalerate	MESH	C042993
2,3-dihydroxy-isovalerate	MESH	C475857
acetyl-CoA	MESH	D000105
glyoxylate	MESH	D006038
2-ketoisovalerate	MESH	C001505
2-keto-3-methylvalerate	MESH	C021047
L-isoleucine	MESH	C043801
L-valine	MESH	C035810
glycerol	MESH	D005990
3-isopropylmalate	MESH	C025313
2-isopropylmalate	MESH	C025313
nitrate	MESH	D009566
sn-glycerol-3-phosphate	MESH	C026671
ubiquinol	MESH	C003741
3-ketoisocaproate	MESH	C013082
Leucine	MESH	C038361
Leu	MESH	C038361
Valine	MESH	C521924
Val	MESH	C081489
Isoleucine	MESH	C043801
ubiquinone	MESH	D014451
L-leucine	MESH	C027819
glycerone-phosphate	MESH	C003037
nitrite	MESH	D009573
