word	source	identifier
NADPH	MESH	D009249
DMAPP	MESH	C043060
Brevianamide F	MESH	C000590722
Deoxybrevianamide E	MESH	D017962
6-OH-deoxybrevianamide E	MESH	C031356
FAD	MESH	D005182
Brevianamide A	MESH	C006794
Notoamide S	MESH	C000596573
Notoamide C	MESH	C539661
NADH	MESH	D009243
Stephacidin A	MESH	C470895
Notoamide B	MESH	C520596
Notoamide A	MESH	C539661
(-)-Stephacidin A	MESH	C470895
(+)-6-epi-Notoamide T	MESH	C582584
(+)-6-epi-Stephacidin A	MESH	C470895
Versicolamide B	MESH	C529010
(-)-6-epi-Stephacidin A	MESH	C470895
(-)-6-epi-Notoamide T	MESH	C582584
(-)-Versicolamide B	MESH	C529010
