word	source	identifier
Phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
Cinnamoyl-CoA	MESH	C022903
p-Coumaroyl-CoA	MESH	C058644
Tricetin	MESH	C469689
Eriodictyol	MESH	C007619
Naringenin	MESH	C005273
Naringenin chalcone	MESH	C027329
F3'5'H	MESH	C533290
Dihydroquercetin	MESH	C003377
Dihydrokaempferol	MESH	C080220
Dihydromyricetin	MESH	C472036
Catechin	MESH	D002392
Leucocyanidin	MESH	C001532
Leucopelargonidin	MESH	C087775
Kaetpferol		
Leucodelphinidin	MESH	C031451
Gallocatechin	MESH	C057580
(-)-Epicatechin	MESH	D002392
Cyanidin	MESH	C017154
Pelargonidin	MESH	C066957
Kaempferide	MESH	C449720
Csa3G172390	MESH	C474485
Anthocyanins	MESH	D000872
Cyanidin O-acetylhexoside	MESH	C017154
Peonidin	MESH	C473205
Malvidin-3-glucoside	MESH	C458419
Malvidin 3,5-diglucoside	MESH	C502603
Rosinidin O-hexoside	MESH	C530530
Peonidin O-hexoside	MESH	C473205
