word	source	identifier
3-phosphoglycerate	MESH	C005156
1,3-biphosphoglycerate	MESH	C015891
Arg	MESH	D001120
L-aspartate	MESH	D001224
L-aspartate Lys	MESH	D001224
dihydroxyacetone	MESH	D004098
fructose	MESH	D005632
fructose-1,6-BP	MESH	D005632
fumarate	MESH	D005650
glucose-6-P	MESH	D005947
glyceraldehyde	MESH	D005985
glyceraldehyde-3-P	MESH	D005985
isocitrate	MESH	D007523
L-aspartate Lys	MESH	D008239
Met	MESH	D008715
oxaloacetate	MESH	D010071
4-phosphate	MESH	D010710
phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
succinate	MESH	D013386
L-glutamate	MESH	D018698
