word	source	identifier
Glucose	MESH	D005947
Phenylalanine	MESH	C119108
pyruvate	MESH	D011773
Phenylpropanoid	MESH	C520402
3-Malonyl-CoA	MESH	D008316
Leucine	MESH	C038361
Cinnamic acid	MESH	C029010
3-Phospho-glycerate	MESH	C490048
Ketoisocaproate	MESH	C013082
Coumaric acid	MESH	D003373
isopentenylpyrophosphate		
dimethylallylpyrophosphate		
DMAPP	MESH	C043060
Isovaleryl-CoA	MESH	C017447
Naringenin	MESH	C005273
Naringenin chalcone	MESH	C027329
Phlorisovalerylphenone		
4-prenylphlorisovalerylphenone	MESH	C082768
geranyloyrophosphate		
Dihydrokaempferol	MESH	C080220
Desmethylxanthohumol	MESH	C104536
Dihydroquercetin	MESH	C003377
farnesylpyrophosphate	MESH	C004808
FPP	MESH	C039834
OMT	MESH	C060706
Xanthohumol	MESH	C104536
Sesquiterpenes	MESH	D012717
Monoterpenes	MESH	D039821
Anthocyanins Flavonols	MESH	D000872
Terpenoids	MESH	D013729
Flavonoids	MESH	D005419
