word	source	identifier
Galactose	MESH	D005690
D-Galactose myo-Inositol	MESH	C052128
Pentose phosphate	MESH	D010429
Glucose	MESH	D005947
Ribulose-S-Phosphate 6-phosphoglucolactone	MESH	C031524
Glucose-6-Phosphate	MESH	D019298
UDP	MESH	D014530
glucose	MESH	D005947
Galactose-1-phosphate	MESH	C029973
UDP-D-Galactose	MESH	D014531
Frucyose-6-Phosphate	MESH	D010710
Ribose-5-Phosphate	MESH	C031626
Amino sugar	MESH	D000606
nucleotide	MESH	D009711
sugar	MESH	D002241
Frucyose-1,6-Bisphosphate	MESH	C016473
Glyceraldehyde-3-Phosplute	MESH	D005985
3-Phosphoglycerate	MESH	C005156
UDP-D-Galacturonate	MESH	D014530
2-Phosphoglycerate	MESH	C008885
GDP-6-deoxy-mannose	MESH	C054776
D-Mannose 6-phosphate	MESH	C027693
Phosphoenolpyruvate	MESH	D010728
TCA	MESH	C000589078
D-Mannose l-phosphate	MESH	C047217
GDP-mannose	MESH	D006155
Acetyl	MESH	C011632
Lactate	MESH	D019344
D-Galactose	MESH	D005690
Galactose-l-phosphate	MESH	C029973
Glyceraldehyde-3-Phosphate	MESH	D005986
Pyruvate	MESH	D011773
