word	source	identifier
Arginine	MESH	D001127
Putrescine	MESH	D011700
Glutamic acid	MESH	C030030
Spermine	MESH	D013096
Agmatine	MESH	D000376
Ornithine	MESH	C008973
Spermidine	MESH	D013095
Phenylalanine	MESH	C119108
PLA glucoside	MESH	C507889
Tropine	MESH	C005864
N-methylputrescine	MESH	D009584
malonyl	MESH	D008316
DMMPO14	MESH	C541188
N-methyl	MESH	C031105
pyrrolinium	MESH	C025565
Phenylpyruvic acid	MESH	C031606
4-methylaminobutanal	MESH	C082768
1-Methyl-2-pyrrodinyl	MESH	C031105
3-oxobutanoic acid	MESH	C005087
Phenyllactic acid	MESH	C005434
Tropinone	MESH	C016808
glucoside	MESH	D005960
Hyoscyamine	MESH	D064692
aldehyde	MESH	D000447
Scopolamine	MESH	D012601
PLA	MESH	C507889
