word	symbol	source	hgnc_symbol	entrez
TXNIP	TXNIP	hgnc_symbol	TXNIP	10628
Bcl-2	Bcl-2	hgnc_alias_symbol	BCL2	596
P38	p38	bioentities_symbol	MAPK11	5600
CHOP	CHOP	hgnc_alias_symbol	DDIT3	1649
MAPK	MAPK	bioentities_symbol	MAPK14	1432
P38	p38	bioentities_symbol	MAPK14	1432
MAPK	MAPK	bioentities_symbol	MAPK3	5595
P38	p38	bioentities_symbol	MAPK13	5603
Bax	BAX	hgnc_symbol	BAX	581
ATF6	ATF6	hgnc_symbol	ATF6	22926
GRP78	GRP78	hgnc_prev_symbol	HSPA5	3309
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK11	5600
ENOS	eNOS	hgnc_alias_symbol	NOS3	4846
IRE1	IRE1	hgnc_alias_symbol	ERN1	2081
PERK	PERK	hgnc_alias_symbol	EIF2AK3	9451
TNF-a	TNF-alpha	hgnc_alias_symbol	TNF	7124
MCP-1	MCP-1	hgnc_alias_symbol	CCL2	6347
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK9	5601
P38	p38	bioentities_symbol	MAPK12	6300
NLRP3	NLRP3	hgnc_symbol	NLRP3	114548
IL-6	IL-6	hgnc_alias_symbol	IL6	3569
IL-1B	IL-1B	hgnc_alias_symbol	IL1B	3553
