word	symbol	source	hgnc_symbol	entrez
NLRP3	NLRP3	hgnc_symbol	NLRP3	114548
P2X4	P2X4	hgnc_alias_symbol	P2RX4	5025
IL-22)	IL22	hgnc_symbol	IL22	50616
IL-1B	IL-1B	hgnc_alias_symbol	IL1B	3553
IL-18	IL-18	hgnc_alias_symbol	IL18	3606
TGF-B1	TGFB1	hgnc_symbol	TGFB1	7040
TXNIP	TXNIP	hgnc_symbol	TXNIP	10628
NLRC5	NLRC5	hgnc_symbol	NLRC5	84166
CARD9	CARD9	hgnc_symbol	CARD9	64170
RICK	RICK	hgnc_alias_symbol	RIPK2	8767
NLRC4	NLRC4	hgnc_symbol	NLRC4	58484
NF-KB)	NFKB	bioentities_symbol	NFKB1	4790
NF-KB)	NFKB	bioentities_symbol	NFKB2	4791
NF-KB)	NFKB	bioentities_symbol	REL	5966
NF-KB)	NFKB	bioentities_symbol	RELA	5970
NF-KB)	NFKB	bioentities_symbol	RELB	5971
JNK	JNK	bioentities_symbol	MAPK8	5599
JNK	JNK	bioentities_symbol	MAPK9	5601
JNK	JNK	bioentities_symbol	MAPK10	5602
Smad	SMAD	bioentities_symbol	SMAD1	4086
Smad	SMAD	bioentities_symbol	SMAD2	4087
Smad	SMAD	bioentities_symbol	SMAD5	4090
Smad	SMAD	bioentities_symbol	SMAD6	4091
Smad	SMAD	bioentities_symbol	SMAD9	4093
Smad	SMAD	bioentities_symbol	SMAD3	4088
Smad	SMAD	bioentities_symbol	SMAD4	4089
Smad	SMAD	bioentities_symbol	SMAD7	4092
