word	symbol	source	hgnc_symbol	entrez
Fzd	FZD	bioentities_symbol	FZD7	8324
Fzd	FZD	bioentities_symbol	FZD4	8322
Fzd	FZD	bioentities_symbol	FZD6	8323
Cab	CAB-	hgnc_alias_symbol	NPDC1	56654
CTGF	CTGF	hgnc_symbol	CTGF	1490
DVL	DVL	bioentities_symbol	DVL1	1855
Bars	BARS	hgnc_alias_symbol	CTBP1	1487
DVL	DVL	bioentities_symbol	DVL3	1857
FGF1	FGF1	hgnc_symbol	FGF1	2246
Fzd	FZD	bioentities_symbol	FZD2	2535
DVL	DVL	bioentities_symbol	DVL2	1856
Fzd	FZD	bioentities_symbol	FZD3	7976
Fzd	FZD	bioentities_symbol	FZD1	8321
Smad2/3	SMAD3	hgnc_symbol	SMAD3	4088
Smad4	SMAD4	hgnc_symbol	SMAD4	4089
Smad7	SMAD7	hgnc_symbol	SMAD7	4092
Sox2	SOX2	hgnc_symbol	SOX2	6657
TAZ	TAZ	hgnc_symbol	TAZ	6901
YAP	YAP	hgnc_alias_symbol	YY1AP1	55249
Fzd	FZD	bioentities_symbol	FZD8	8325
Fzd	FZD	bioentities_symbol	FZD9	8326
Id2	ID2	hgnc_symbol	ID2	3398
Fzd	FZD	bioentities_symbol	FZD10	11211
Fzd	FZD	bioentities_symbol	FZD5	7855
Smad?	SMAD	bioentities_symbol	SMAD9	4093
Smad2/3	SMAD2	hgnc_symbol	SMAD2	4087
Mob	MOB	hgnc_alias_symbol	SGMS1	259230
p73	P73	hgnc_alias_symbol	TP73	7161
Pai-1	PAI1	hgnc_prev_symbol	SERPINE1	5054
Pals!	PALS	hgnc_prev_symbol	CTSC	1075
PATJ	PATJ	hgnc_symbol	PATJ	10207
PKC	PKC	bioentities_symbol	PRKD3	23683
PKC	PKC	bioentities_symbol	PRKCA	5578
PKC	PKC	bioentities_symbol	PRKCB	5579
PKC	PKC	bioentities_symbol	PRKCD	5580
ITGB2	ITGB2	hgnc_symbol	ITGB2	3689
Smad?	SMAD	bioentities_symbol	SMAD7	4092
143-3	14-3-3	hgnc_alias_symbol	YWHAQ	10971
AFP	AFP	hgnc_symbol	AFP	174
AMOT	AMOT	hgnc_symbol	AMOT	154796
APC	APC	hgnc_symbol	APC	324
ASPP2	ASPP2	hgnc_alias_symbol	TP53BP2	7159
RASSF6	RASSF6	hgnc_symbol	RASSF6	166824
Slug	SLUG	hgnc_prev_symbol	SNAI2	6591
Smad?	SMAD	bioentities_symbol	SMAD1	4086
Smad?	SMAD	bioentities_symbol	SMAD2	4087
Smad?	SMAD	bioentities_symbol	SMAD3	4088
Smad?	SMAD	bioentities_symbol	SMAD4	4089
Smad?	SMAD	bioentities_symbol	SMAD5	4090
Smad?	SMAD	bioentities_symbol	SMAD6	4091
PKC	PKC	bioentities_symbol	PRKCG	5582
KIBRA	KIBRA	hgnc_alias_symbol	WWC1	23286
Mer	mer	hgnc_alias_symbol	MERTK	10461
PKC	PKC	bioentities_symbol	PRKCQ	5588
PKC	PKC	bioentities_symbol	PRKCZ	5590
PUMA	PUMA	hgnc_alias_symbol	BBC3	27113
PKC	PKC	bioentities_symbol	PRKCH	5583
PKC	PKC	bioentities_symbol	PRKCI	5584
PKC	PKC	bioentities_symbol	PRKCE	5581
