word	source	identifier
alanine	MESH	D000409
aldehyde	MESH	D000447
amine	MESH	D000588
Cinnamate	MESH	D002934
Coumarine	MESH	D003374
Flavonoids	MESH	D005419
Glucose	MESH	D005947
Glucose-1-P	MESH	D005947
Glucoside	MESH	D005960
Glucuronate	MESH	D005965
GDP-Mannose	MESH	D006155
Inositol	MESH	D007294
Mannose	MESH	D008358
Mannose-1-P	MESH	D008358
Mannose-6-P	MESH	D008358
1-phosphate	MESH	D010710
phosphate	MESH	D010710
Sucrose	MESH	D013395
Sucrose-6-P	MESH	D013395
Trehalose	MESH	D014199
Trehalose-6-P	MESH	D014199
UDP	MESH	D014530
UTP-gucose	MESH	D014544
