word	source	identifier
2-Hydrozydidzein	MESH	C021591
23-dihydrodaidzein	MESH	C433163
3,9-Dihydroxyptesocarpen	MESH	C070441
Coumestrol	MESH	D003375
flevone		
211150 O Isoformononetin	MESH	D013481
Flavonoid	MESH	D005419
Formononetin	MESH	C007768
glucoside	MESH	D005960
6-0-malonate	MESH	D008314
2,45-trinethoxyieoflevone	MESH	C006029
Formononetin 7-0-glucoside	MESH	C007768
2,74-Trihydoxy	MESH	C433777
isoflevanone		
methoxy-isoflevanol	MESH	C470596
Liquiritigenin	MESH	C083152
fomiononetin		
Daidzein	MESH	C004742
(-)-Vestitone	MESH	C089075
Rotenone	MESH	D012402
melhylenedioxy		
soflavone		
Pseudobaptigenin	MESH	C060800
2,7-Dilydroxy-4-methory	MESH	C020846
soflavanone		
Sophorol	MESH	C088468
Omalonate		
Daidzein 7-0-glucoside	MESH	C013908
(-)-Sophorol	MESH	C088468
2,6,7,4-Tetnhydoxy	MESH	C020846
isoflavanone	MESH	C065753
Glycitein 7-0-glacoside	MESH	C086566
231115 olyeitein		
7-0-glucoside-6"-O-malonate	MESH	D008314
6,7,4-Trihydrony	MESH	C020846
6-Hydrovdaidzein	MESH	C043832
Hydroxygenistein	MESH	C547803
Apigenin	MESH	D047310
211150 O Prunetin	MESH	C083295
7-0-glucoside	MESH	D005960
Naringenine		
1-0-glucoside	MESH	D005960
O-malonate	MESH	D008314
2,3-dihydiogenistein	MESH	C039620
Genistein	MESH	D019833
1141352 O Pratenoein	MESH	D013481
Genistein 7-0-glucoside	MESH	C040641
