word	source	identifier
phosphate	MESH	D010710
Ru5P	MESH	D012428
RO4780	MESH	C542959
R04780	MESH	D024502
Purine	MESH	D011687
pyrimidine	MESH	C030986
DHAP	MESH	C017202
Triosephosphate		
1,3-DPG	MESH	D019794
Phosphoglycerate	MESH	C008885
amino acid	MESH	D000596
Ser	MESH	C530429
TCA	MESH	C000589078
Citrate	MESH	C102006
Isocitrate	MESH	D007523
Lactate	MESH	D019344
Ala	MESH	C026593
Cys	MESH	C046557
Glu	MESH	C094686
Acetate	MESH	D000085
FAD	MESH	D005182
Asp	MESH	C108952
RO0343	MESH	C542959
ARG	MESH	C545206
Arg	MESH	C076685
Succinate	MESH	D013386
RO0408	MESH	C466436
CBDO		
Acetylornithine		
NACORN		
NADH	MESH	D009243
HCO3	MESH	C504136
ADP	MESH	D000244
NAD'+H	MESH	D009243
FADH	MESH	C058805
NAD	MESH	D009243
ATP	MESH	D000255
