word	source	identifier
Phenylalanine	MESH	C119108
glucuronate	MESH	D005965
Phenylpyruvic acid	MESH	C031606
Phenylpyruvate	MESH	C031606
Galactonic acid	MESH	C012991
L-Galactonate	MESH	C025076
phenyl-acetaldehyde	MESH	D000079
D-glucuronate	MESH	D005965
phenyl-acetyl-CoA	MESH	D000105
UDP	MESH	D014530
glucose	MESH	D005947
Acetyl-CoA	MESH	D000105
Pantothenic acid	MESH	D010205
Pantothenate	MESH	D010205
CoA	MESH	C065987
Acyl	MESH	D000214
Alanine uracil	MESH	C002872
uridine	MESH	D014529
UMP orotidine-5p	MESH	C008714
Orotic acid	MESH	D009963
R-4'-phospho-Pantothenate	MESH	D010205
Pyrimidine	MESH	C030986
Barbiturate	MESH	C032232
urea	MESH	D014508
Allantoin	MESH	D000481
cholesterol	MESH	D002784
uric'acid	MESH	D014527
Purine	MESH	D011687
Chenodeoxycholate	MESH	D002635
Chenodeoxycholic acid	MESH	D002635
Bile	MESH	D001647
