word	source	identifier
Acetoacetyl	MESH	C010667
(3R)-hydroxybutyryl-CoA	MESH	C030372
Malate	MESH	D008293
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Crotonyl-CoA	MESH	C010701
Fumarate	MESH	D005650
TSA	MESH	C070842
Isocitrate	MESH	D007523
(2S)-ethylmalonyl-CoA	MESH	C102829
Succinate	MESH	D013386
(2R)-ethylmalonyl-CoA	MESH	C102829
Succinyl	MESH	C035687
2-oxoglutarate	MESH	C029743
(2S)-methylsuccinyl-CoA	MESH	C102828
(R)-methylmalonyl-COA	MESH	C479798
Mesaconyl-CoA	MESH	C065987
(S)-methylmalonyl-CoA	MESH	C015357
Propionyl	MESH	C009061
beta-methylmalonyl-CoA	MESH	C015357
