word	source	identifier
Glucose	MESH	D005947
ATP Glucose-6-P	MESH	D000255
6-Phosphogluconate	MESH	C008884
NADPH Ribose-5-phosphate	MESH	D009249
PFKB		
Fructose-6-P	MESH	D005632
Nucleotide	MESH	D009711
ATP Fructose-1-6-diP	MESH	D005632
Glyceraldehyde-3-P	MESH	D005985
Amino acid	MESH	D000596
1,3-Diphosphoglycerate ATP	MESH	C015891
Phosphoglycerate	MESH	C008885
2-Phosphoglycerate	MESH	C008885
2-Phosphoenolpyruvate ATP	MESH	D010728
Pyruvate	MESH	D011773
Lactate	MESH	D019344
TCA	MESH	C000589078
Acetyl-CoA	MESH	D000105
Diclofenac	MESH	D004008
Quercetin	MESH	D011794
