word	source	identifier
Pyrimidine	MESH	C030986
Valine	MESH	C521924
leucine	MESH	C038361
isoleucine	MESH	C043801
Thymidine	MESH	D013936
Thymine	MESH	D013941
L-Isolencine	MESH	C025076
Deryuridine		
Pyruvate	MESH	D011773
Deonycytidine		
Creatine	MESH	D003401
Threoeine		
Dinetylgycine		
Gilyonylate		
Purine	MESH	D011687
Serine	MESH	C047902
laosine		
Hyponanthine		
Glycine	MESH	D005998
serine	MESH	C047902
threonine	MESH	C061951
Adenosine	MESH	D000241
Cysteic acid	MESH	D003544
Hypotaurine	MESH	C003949
Taurine	MESH	D013654
Lesteine		
Deonyinosine		
Ta	MESH	D013635
Phenylalanine	MESH	C119108
Tyrosine		
L-Aratinose	MESH	C025076
hypotaurine	MESH	C003949
tyrosine		
tryptophan		
UDPGal	MESH	D014531
UDP	MESH	D014530
GDP	MESH	D006153
ManNAc	MESH	C430285
GlcNAc	MESH	C097320
CMP-NeuSAC	MESH	C053984
sugar	MESH	D002241
nucleotide	MESH	D009711
