word	source	identifier
Disaccharide	MESH	D004187
Methylphosphate	MESH	C027265
Sucrose	MESH	D013395
Phosphate	MESH	D010710
Dotriacontol		
Triacontanol	MESH	C047578
Glucose	MESH	D005947
Dodecanol	MESH	D007851
Alkane-alcohol	MESH	D000473
Steroid	MESH	D013256
Benzoic acid	MESH	D019817
Fructose	MESH	D005632
Glycerolgalactose		
Inositol Phosphate	MESH	D007295
Glucose-6-phosphate	MESH	D019298
Gluconic acid-6-phosphate	MESH	C001292
Sugar acid	MESH	D002241
Glycerol	MESH	D005990
Phosphatidylinositol	MESH	D010716
Inositol	MESH	D007294
Fructose-6-phosphate	MESH	C027618
Eriostanyl-3-dinitrobenzoate	MESH	C026017
Gluconic acid	MESH	C030691
Sugar alcohol	MESH	D013402
Glycerol-1-phosphate	MESH	C029620
Serine	MESH	C047902
Glycerol-3-P	MESH	D005990
Fatty acid	MESH	D005227
Glycerol-3-phosphate	MESH	C029620
Glycine	MESH	D005998
Leucine	MESH	C038361
Valine	MESH	C521924
Pyruvic acid	MESH	D019289
FPP	MESH	C039834
Sitosterol	MESH	D012855
Stigmasterol	MESH	D013265
Alanine	MESH	D000409
Campesterol	MESH	C021273
C18:0-alycerol	MESH	C456584
Lysine	MESH	C114808
Aspartic acid	MESH	C403564
Okhalacetate		
Homoserine	MESH	C088386
Malic acid	MESH	C030298
Citric acid	MESH	D019343
propionyl-CoA	MESH	C009061
Threonine	MESH	C061951
Isocitric acid	MESH	C034219
Fumaric acid	MESH	C032005
Isoleucine	MESH	C043801
Succinic acid	MESH	D019802
alpha-Ketoglutaric acid	MESH	C029743
Glutamic acid	MESH	C030030
Proline	MESH	C489032
GABA	MESH	D005680
Ornithine	MESH	C008973
