word	source	identifier
Adenosylcobalamin	MESH	C000913
Adenosylcobyric acid (R)-1-Amino-2-propanol	MESH	C008544
Cobyrinic acid	MESH	C010895
Succinyl-CoA	MESH	C012046
Co-Sirohydrochlorin	MESH	C014188
Sirohydrochlorin	MESH	C014188
5,6-dimethylbenzimidazole	MESH	C015158
Hydroxymethylbilane	MESH	C024393
Adenosylcobalamin 5'-phosphate	MESH	C033344
Hydrogenobyrinic acid	MESH	C072476
Co-Precorrin-4	MESH	C107384
Adenosylcobinamide phosphate	MESH	C524259
ALA	MESH	D000409
Coenzyme	MESH	D003067
Adenosylcobyrinic acid a,c-diamide	MESH	D003958
diamide	MESH	D003958
Glycine	MESH	D005998
0-2-phosphate	MESH	D010710
L-Threonine	MESH	D013912
Uroporphyrinogen	MESH	D014577
Glutamate	MESH	D018698
