word	symbol	source	hgnc_symbol	entrez
ATF2/Jun	JUN	hgnc_symbol	JUN	3725
ATM/ATR	ATR	hgnc_symbol	ATR	545
ATM/ATR	ATM	hgnc_symbol	ATM	472
APC/C	APC	hgnc_symbol	APC	324
ARNTL2	ARNTL2	hgnc_symbol	ARNTL2	56938
ATF2/Jun	ATF2	hgnc_symbol	ATF2	1386
P38/SAPK	p38	bioentities_symbol	MAPK11	5600
CyclinB1/CDK1	CDK1	hgnc_symbol	CDK1	983
p53	p53	hgnc_alias_symbol	TP53	7157
B-Raf	BRAF	hgnc_symbol	BRAF	673
PP4R1	PP4R1	hgnc_alias_symbol	PPP4R1	9989
CAK	CAK	hgnc_alias_symbol	CDK7	1022
DAAM2	DAAM2	hgnc_symbol	DAAM2	23500
P38/SAPK	SAPK	hgnc_alias_symbol	MAPK9	5601
ANKRD28	ANKRD28	hgnc_symbol	ANKRD28	23243
CTDSPL2	CTDSPL2	hgnc_symbol	CTDSPL2	51496
SMAD3	SMAD3	hgnc_symbol	SMAD3	4088
P38/SAPK	p38	bioentities_symbol	MAPK13	5603
P38/SAPK	p38	bioentities_symbol	MAPK12	6300
P38/SAPK	p38	bioentities_symbol	MAPK14	1432
PP6	PP6	hgnc_alias_symbol	PPP6C	5537
PSMB6	PSMB6	hgnc_symbol	PSMB6	5694
DOCK10	DOCK10	hgnc_symbol	DOCK10	55619
PSMD7	PSMD7	hgnc_symbol	PSMD7	5713
SETDB2	SETDB2	hgnc_symbol	SETDB2	83852
KAT2B	KAT2B	hgnc_symbol	KAT2B	8850
SPG20	SPG20	hgnc_prev_symbol	SPART	23111
N-Ras	N-ras	hgnc_alias_symbol	NRAS	4893
MKL2	MKL2	hgnc_symbol	MKL2	57496
TGFB	TGFB	bioentities_symbol	TGFB2	7042
DLG3	DLG3	hgnc_symbol	DLG3	1741
TGFB	TGFB	bioentities_symbol	TGFB1	7040
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
FBXO5	FBXO5	hgnc_symbol	FBXO5	26271
Chk1/Chk2	CHK1	hgnc_alias_symbol	CHEK1	1111
TGFB	TGFB	bioentities_symbol	TGFB3	7043
CKS1B	CKS1B	hgnc_symbol	CKS1B	1163
ICAM1	ICAM1	hgnc_symbol	ICAM1	3383
YPEL4	YPEL4	hgnc_symbol	YPEL4	219539
KIT	KIT	hgnc_symbol	KIT	3815
MİTF	MITF	hgnc_symbol	MITF	4286
TGFBR	TGFBR	bioentities_symbol	TGFBR1	7046
TGFBR	TGFBR	bioentities_symbol	TGFBR2	7048
CDC25B	CDC25B	hgnc_symbol	CDC25B	994
(RHOQ	RHOQ	hgnc_symbol	RHOQ	23433
Chk1/Chk2	CHK2	hgnc_alias_symbol	CHEK2	11200
MNAT1	MNAT1	hgnc_symbol	MNAT1	4331
HSF4	HSF4	hgnc_symbol	HSF4	3299
WDHD1	WDHD1	hgnc_symbol	WDHD1	11169
PTPRM	PTPRM	hgnc_symbol	PTPRM	5797
MMS22L	MMS22L	hgnc_symbol	MMS22L	253714
HERC2	HERC2	hgnc_symbol	HERC2	8924
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
FOXA1)	FOXA1	hgnc_symbol	FOXA1	3169
(H2AFY2	H2AFY2	hgnc_symbol	H2AFY2	55506
WAPAL	WAPAL	hgnc_prev_symbol	WAPL	23063
TWSG1	TWSG1	hgnc_symbol	TWSG1	57045
TGFBR	TGFBR	bioentities_symbol	TGFBR3	7049
