word	source	identifier
Glucose	MESH	D005947
Phosphopentose		
Ribulose	MESH	C100182
Phosphate	MESH	D010710
Nucleotides	MESH	D009711
Glucose-6-Phosphate	MESH	D019298
Fructose	MESH	D005632
6-Phosphate NADP	MESH	D009249
Fructose 1,6-bisphosphate	MESH	C029063
Phospho-glucose	MESH	C028071
Glycerophosphate	MESH	D005994
Glyceraldehyde 3-P	MESH	D005985
Phosphoglycerate	MESH	C008885
Pyruvate	MESH	D011773
NADPH	MESH	D009249
Glyceraldehyde-3-Phosphate	MESH	D005986
Glycerol 3-P	MESH	D005990
Citrate	MESH	C102006
Glycerol-3-Phosphate Fatty Acids	MESH	C029620
Dihydroxyacetone phosphate	MESH	D004099
Glyceraidehyde-3-Phosphate	MESH	D010710
NAD	MESH	D009243
C-Isocitrate	MESH	D007523
E-Succinyl COA	MESH	C476084
Succinate	MESH	D013386
NADP	MESH	D009249
Oxaloacetate	MESH	D010071
Malonyl	MESH	D008316
Aspartate		
NADH	MESH	D009243
H	MESH	D006859
Biphosphoglycerate	MESH	C015891
Acetyl-CoA	MESH	D000105
ADP	MESH	D000244
Iso-citrate	MESH	C102006
3-Phosphoglycerate	MESH	C005156
2-Phosphoglycerate	MESH	C008885
Isocitrate	MESH	D007523
Phosphoenolpyruvate	MESH	D010728
FADH	MESH	C058805
Ketoglutarate	MESH	C029743
ketoglutarate	MESH	C029743
Glutamate		
Aspartate Oraloacetate		
P	MESH	D010695
NAD NADH	MESH	D009243
Fumarate	MESH	D005650
Succinyl-CoA	MESH	C012046
Glutamine	MESH	C578860
Lactate	MESH	D019344
ATP	MESH	D000255
