word	source	identifier
ethanol	MESH	D000431
Alcohol	MESH	D000431
acetaldehyde	MESH	D000079
Aldehyde	MESH	D000447
NAD	MESH	D009243
Ethanol	MESH	D000431
acetate	MESH	D000085
Acetate	MESH	D000085
CoA	MESH	C065987
acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
oxaloacetate	MESH	D010071
citrate	MESH	C102006
Malate	MESH	D008293
cis-aconitate	MESH	C043607
(S)-malate	MESH	D008293
TCA	MESH	C000589078
isocitrate	MESH	D007523
fumarate	MESH	D005650
Isocitrate	MESH	D007523
Succinate	MESH	D013386
2-oxoglutarate	MESH	C029743
succinate	MESH	D013386
succinyl-CoA	MESH	C012046
