word	symbol	source	hgnc_symbol	entrez
NUCB1/WFS1	WFS1	hgnc_symbol	WFS1	7466
NUCB1/WFS1	NUCB1	hgnc_symbol	NUCB1	4924
GADD34/P58IPK	P58IPK	hgnc_alias_symbol	DNAJC3	5611
IRE1	IRE1	hgnc_alias_symbol	ERN1	2081
GADD34/P58IPK	GADD34	hgnc_alias_symbol	PPP1R15A	23645
PERK	PERK	hgnc_alias_symbol	EIF2AK3	9451
TRAF2/JNK	JNK	bioentities_symbol	MAPK8	5599
TRAF2/JNK	JNK	bioentities_symbol	MAPK9	5601
ATF6	ATF6	hgnc_symbol	ATF6	22926
ATF4	ATF4	hgnc_symbol	ATF4	468
TRAF2/JNK	JNK	bioentities_symbol	MAPK10	5602
TRAF2/JNK	TRAF2	hgnc_symbol	TRAF2	7186
