word	source	identifier
Na	MESH	D012964
ATP	MESH	D000255
TAG	MESH	C069631
Fatty Acids	MESH	D005227
Glucose	MESH	D005947
ADP	MESH	D000244
Hexosamine	MESH	D006595
Ca2+	MESH	D002118
Fatty-acyl CoA	MESH	D000214
Pyruvate	MESH	D011773
Lactate	MESH	D019344
Cr	MESH	D002857
3Na	MESH	D012964
Ca	MESH	D002118
HCO	MESH	C504136
Co	MESH	C065987
Mg2	MESH	D008274
H	MESH	D006859
NAD	MESH	D009243
NADH	MESH	D009243
Pyruvate Alanine	MESH	D011773
Acylcarnitine	MESH	C116917
Fatty Acid	MESH	D005227
PyruvateD Acetyl COA	MESH	C479798
Citrate	MESH	C102006
Aspartate		
Oxaloacetate	MESH	D010071
Isocitrate	MESH	D007523
ketoglutarate	MESH	C029743
Succinyl-CoA	MESH	C012046
Glutamate		
Fumarate	MESH	D005650
FADH	MESH	C058805
Succinate	MESH	D013386
ATP ADP	MESH	D000244
