word	source	identifier
4-coumaroyl-4-HPLA	MESH	C001418
Phenolic acid	MESH	C017616
Phenolic acids	MESH	C017616
Tanshinone	MESH	C021751
Malic acid	MESH	C030298
Cryptotanshinone	MESH	C037886
Rosmarinic acid	MESH	C041376
Catechin Anthocyanin Salvianolic acid B	MESH	D000872
Asparagine	MESH	D001216
Fatty acids	MESH	D005227
Glucose	MESH	D005947
Glutamine	MESH	D005973
L-phenylalanine	MESH	D010649
Pyruvate Phenylalanine Tyrosine	MESH	D010649
Proline	MESH	D011392
Sucrose	MESH	D013395
Threonine	MESH	D013912
L-tyrosine	MESH	D014443
Pyruvate Phenylalanine Tyrosine	MESH	D014443
Succinic acid	MESH	D019802
Kaempferol	MESH	D044949
