word	source	identifier
Midostaurin	MESH	C059539
Sorafenib	MESH	C471405
Quizartinib	MESH	C544967
Gilternitinib		
Cytarabine	MESH	D003561
Anthracycline	MESH	D018943
Crenolanib	MESH	C577197
Pacritinib	MESH	C561234
Cediranib	MESH	C500926
Entospletinib		
Tyrosine		
Ibrutinib	MESH	C551803
Everolimus	MESH	C107135
Vemurafenib	MESH	C551177
Pazopanib	MESH	C516667
Tivozanib	MESH	C553176
Tigecycline	MESH	C119092
ozogamicin	MESH	C406061
OTX015	MESH	C530377
Co123	MESH	C492712
Ivosidenib		
Crizotinib	MESH	C551994
Azacytidine	MESH	D001374
Decitabine	MESH	C014347
Guadecitabine		
1RAP O	MESH	C052497
