word	source	identifier
lanthionine	MESH	C001520
meso-lanthionine	MESH	C001520
prephenate	MESH	C005550
D-erythrose 4-phosphate	MESH	C026959
D-alanine	MESH	D000409
L-alanine	MESH	D000409
arginine	MESH	D001120
L-arginine	MESH	D001120
asparagine	MESH	D001216
L-asparagine	MESH	D001216
aspartate	MESH	D001224
aspartate semialdehyde	MESH	D001224
L-aspartate	MESH	D001224
cysteine	MESH	D003545
L-cysteine	MESH	D003545
glutamine	MESH	D005973
glycine	MESH	D005998
histidine	MESH	D006639
L-histidine	MESH	D006639
L-homocysteine	MESH	D006710
homocysteine	MESH	D006710
isoleucine	MESH	D007532
L-isoleucine	MESH	D007532
L-leucine	MESH	D007930
leucine	MESH	D007930
meso-diaminopimelate L-lysine	MESH	D008239
lysine	MESH	D008239
L-methionine	MESH	D008715
methionine	MESH	D008715
pentose	MESH	D010429
L-phenylalanine	MESH	D010649
phenylalanine	MESH	D010649
phosphate	MESH	D010710
pyrinidne carbameyl phosphate	MESH	D010710
phosphoenolpyruvate	MESH	D010728
L-proline	MESH	D011392
proline	MESH	D011392
purine	MESH	D011687
pyruvate	MESH	D011773
L-serine	MESH	D012694
serine	MESH	D012694
sulfide	MESH	D013440
L-threonine	MESH	D013912
threonine	MESH	D013912
L-tryptophan	MESH	D014364
tryptophan	MESH	D014364
L-tyrosine	MESH	D014443
tyrosine	MESH	D014443
L-valine	MESH	D014633
valine	MESH	D014633
D-glutamate	MESH	D018698
glutamate	MESH	D018698
L-glutamate	MESH	D018698
