word	source	identifier
Glucose	MESH	D005947
ATP	MESH	D000255
ADP	MESH	D000244
Glyceraldehyde 3-phosphate	MESH	D005986
NAD	MESH	D009243
NADH	MESH	D009243
Phosphoenolpyruvate	MESH	D010728
HCO	MESH	C504136
Pyruvate	MESH	D011773
NADH Oxaloacetate	MESH	D009243
Fd Fd	MESH	C498057
Acetyl-CoA	MESH	D000105
Acetyl	MESH	C011632
phosphate	MESH	D010710
Acetate	MESH	D000085
FAD FAD	MESH	D005182
Succinate	MESH	D013386
Acetoacetyl-CoA	MESH	C010667
Succinate semialdehyde	MESH	D013386
4-hydroxybutanoate	MESH	C003182
3-Hydroxybutanoyl-CoA	MESH	C547039
4-hydroxybutanoyl-CoA	MESH	C547039
Crotonyl-CoA	MESH	C010701
NADH NAp	MESH	D009243
NAD 2 NADH	MESH	D009243
Butanoyl	MESH	C445528
Butyrate	MESH	D002087
acetate	MESH	D000085
acetyl-CoA	MESH	D000105
3-Oxohexanoyl-CoA	MESH	C030654
3-Hydroxyhexanoyl-CoA	MESH	C430045
2 NADH	MESH	D009243
NADH NAD	MESH	D009243
Trans-2-hexenoyl-CoA	MESH	C092887
Hexanoyl-CoA	MESH	C044181
Hexanoate	MESH	D002208
acetate acetyl-CoA	MESH	D000105
