word	symbol	source	hgnc_symbol	entrez
P-AMPK	AMPK	bioentities_symbol	PRKAG2	51422
P-AMPK	AMPK	bioentities_symbol	PRKAB2	5565
P-AMPK	AMPK	bioentities_symbol	PRKAG1	5571
P-AMPK	AMPK	bioentities_symbol	PRKAA2	5563
P-AMPK	AMPK	bioentities_symbol	PRKAB1	5564
FAS,ACC	FAS	hgnc_symbol	FAS	355
MTOR	MTOR	hgnc_symbol	MTOR	2475
PPARA	PPARA	hgnc_symbol	PPARA	5465
FAS,ACC	ACC	bioentities_symbol	ACACB	32
FAS,ACC	ACC	bioentities_symbol	ACACA	31
FXR	FXR	hgnc_alias_symbol	NR1H4	9971
TG	TG	hgnc_symbol	TG	7038
PGC-1a	PGC-1alpha	hgnc_alias_symbol	PPARGC1A	10891
P-AMPK	AMPK	bioentities_symbol	PRKAA1	5562
P-AMPK	AMPK	bioentities_symbol	PRKAG3	53632
Sirt-1	SIRT1	hgnc_symbol	SIRT1	23411
SREBP-1	SREBP1	hgnc_alias_symbol	SREBF1	6720
